County,Facility_Identifier,Population,Scrape_Date,State,Change
Franklin,AL_Franklin,115,2020-01-05,AL,0.0
Franklin,AL_Franklin,116,2020-01-06,AL,0.008695652173912993
Franklin,AL_Franklin,116,2020-01-07,AL,0.0
Franklin,AL_Franklin,120,2020-01-08,AL,0.034482758620689724
Franklin,AL_Franklin,119,2020-01-09,AL,-0.008333333333333305
Franklin,AL_Franklin,121,2020-01-10,AL,0.016806722689075567
Franklin,AL_Franklin,112,2020-01-11,AL,-0.07438016528925617
Franklin,AL_Franklin,111,2020-01-12,AL,-0.008928571428571397
Franklin,AL_Franklin,113,2020-01-13,AL,0.018018018018018056
Franklin,AL_Franklin,120,2020-01-14,AL,0.06194690265486735
Franklin,AL_Franklin,141,2020-01-15,AL,0.17500000000000004
Franklin,AL_Franklin,129,2020-01-16,AL,-0.08510638297872343
Franklin,AL_Franklin,126,2020-01-17,AL,-0.023255813953488413
Franklin,AL_Franklin,126,2020-01-18,AL,0.0
Franklin,AL_Franklin,125,2020-01-19,AL,-0.007936507936507908
Franklin,AL_Franklin,128,2020-01-20,AL,0.024000000000000018
Franklin,AL_Franklin,125,2020-01-21,AL,-0.0234375
Franklin,AL_Franklin,131,2020-01-22,AL,0.048000000000000036
Franklin,AL_Franklin,133,2020-01-23,AL,0.01526717557251911
Franklin,AL_Franklin,128,2020-01-24,AL,-0.03759398496240607
Franklin,AL_Franklin,126,2020-01-25,AL,-0.015625
Franklin,AL_Franklin,126,2020-01-26,AL,0.0
Franklin,AL_Franklin,126,2020-01-27,AL,0.0
Franklin,AL_Franklin,131,2020-01-28,AL,0.039682539682539764
Franklin,AL_Franklin,122,2020-01-29,AL,-0.06870229007633588
Franklin,AL_Franklin,123,2020-01-30,AL,0.008196721311475308
Franklin,AL_Franklin,120,2020-01-31,AL,-0.024390243902439046
Franklin,AL_Franklin,117,2020-02-01,AL,-0.025000000000000026
Franklin,AL_Franklin,116,2020-02-02,AL,-0.008547008547008517
Franklin,AL_Franklin,116,2020-02-03,AL,0.0
Franklin,AL_Franklin,120,2020-02-04,AL,0.034482758620689724
Franklin,AL_Franklin,120,2020-02-05,AL,0.0
Franklin,AL_Franklin,108,2020-02-06,AL,-0.09999999999999998
Franklin,AL_Franklin,104,2020-02-07,AL,-0.03703703703703709
Franklin,AL_Franklin,109,2020-02-08,AL,0.04807692307692313
Franklin,AL_Franklin,107,2020-02-11,AL,-0.01834862385321101
Franklin,AL_Franklin,108,2020-02-12,AL,0.009345794392523256
Franklin,AL_Franklin,106,2020-02-13,AL,-0.01851851851851849
Franklin,AL_Franklin,105,2020-02-14,AL,-0.009433962264150941
Franklin,AL_Franklin,103,2020-02-15,AL,-0.01904761904761909
Franklin,AL_Franklin,106,2020-02-16,AL,0.029126213592233
Franklin,AL_Franklin,105,2020-02-17,AL,-0.009433962264150941
Franklin,AL_Franklin,106,2020-02-18,AL,0.00952380952380949
Franklin,AL_Franklin,109,2020-02-19,AL,0.02830188679245293
Franklin,AL_Franklin,112,2020-02-20,AL,0.027522935779816567
Franklin,AL_Franklin,110,2020-02-21,AL,-0.017857142857142905
Franklin,AL_Franklin,110,2020-02-22,AL,0.0
Franklin,AL_Franklin,115,2020-02-23,AL,0.04545454545454541
Franklin,AL_Franklin,116,2020-02-24,AL,0.008695652173912993
Franklin,AL_Franklin,118,2020-02-25,AL,0.01724137931034475
Franklin,AL_Franklin,115,2020-02-26,AL,-0.025423728813559362
Franklin,AL_Franklin,117,2020-02-27,AL,0.017391304347825987
Franklin,AL_Franklin,119,2020-02-28,AL,0.01709401709401703
Franklin,AL_Franklin,122,2020-03-04,AL,0.02521008403361336
Franklin,AL_Franklin,123,2020-03-05,AL,0.008196721311475308
Franklin,AL_Franklin,127,2020-03-06,AL,0.03252032520325199
Franklin,AL_Franklin,125,2020-03-07,AL,-0.015748031496062964
Franklin,AL_Franklin,130,2020-03-08,AL,0.040000000000000036
Franklin,AL_Franklin,129,2020-03-09,AL,-0.007692307692307666
Franklin,AL_Franklin,121,2020-03-10,AL,-0.062015503875968984
Franklin,AL_Franklin,119,2020-03-11,AL,-0.016528925619834656
Franklin,AL_Franklin,119,2020-03-12,AL,0.0
Franklin,AL_Franklin,118,2020-03-13,AL,-0.008403361344537784
Franklin,AL_Franklin,113,2020-03-14,AL,-0.0423728813559322
Franklin,AL_Franklin,114,2020-03-15,AL,0.008849557522123908
Franklin,AL_Franklin,113,2020-03-16,AL,-0.008771929824561429
Franklin,AL_Franklin,112,2020-03-17,AL,-0.008849557522123908
Franklin,AL_Franklin,99,2020-03-18,AL,-0.1160714285714286
Franklin,AL_Franklin,96,2020-03-19,AL,-0.03030303030303028
Franklin,AL_Franklin,94,2020-03-20,AL,-0.02083333333333337
Franklin,AL_Franklin,93,2020-03-21,AL,-0.010638297872340384
Franklin,AL_Franklin,91,2020-03-22,AL,-0.021505376344086
Franklin,AL_Franklin,90,2020-03-23,AL,-0.01098901098901095
Franklin,AL_Franklin,89,2020-03-24,AL,-0.011111111111111072
Franklin,AL_Franklin,87,2020-03-25,AL,-0.022471910112359602
Franklin,AL_Franklin,86,2020-03-26,AL,-0.011494252873563204
Franklin,AL_Franklin,92,2020-03-27,AL,0.06976744186046502
Franklin,AL_Franklin,91,2020-03-28,AL,-0.010869565217391351
Franklin,AL_Franklin,91,2020-03-29,AL,0.0
Franklin,AL_Franklin,91,2020-03-30,AL,0.0
Houston,AL_Houston,361,2020-01-23,AL,
Houston,AL_Houston,358,2020-01-24,AL,-0.008310249307479256
Houston,AL_Houston,364,2020-01-25,AL,0.016759776536312776
Houston,AL_Houston,368,2020-01-26,AL,0.01098901098901095
Houston,AL_Houston,370,2020-01-27,AL,0.005434782608695564
Houston,AL_Houston,376,2020-01-28,AL,0.016216216216216273
Houston,AL_Houston,375,2020-01-29,AL,-0.002659574468085069
Houston,AL_Houston,379,2020-01-30,AL,0.010666666666666602
Houston,AL_Houston,367,2020-01-31,AL,-0.0316622691292876
Houston,AL_Houston,372,2020-02-01,AL,0.01362397820163497
Houston,AL_Houston,366,2020-02-02,AL,-0.016129032258064502
Houston,AL_Houston,366,2020-02-03,AL,0.0
Houston,AL_Houston,368,2020-02-04,AL,0.005464480874316946
Houston,AL_Houston,365,2020-02-05,AL,-0.008152173913043459
Houston,AL_Houston,374,2020-02-11,AL,0.024657534246575352
Houston,AL_Houston,368,2020-02-12,AL,-0.016042780748663055
Houston,AL_Houston,364,2020-02-13,AL,-0.010869565217391351
Houston,AL_Houston,364,2020-02-14,AL,0.0
Houston,AL_Houston,349,2020-02-16,AL,-0.041208791208791166
Houston,AL_Houston,351,2020-02-17,AL,0.005730659025787954
Houston,AL_Houston,356,2020-02-18,AL,0.01424501424501434
Houston,AL_Houston,360,2020-02-19,AL,0.011235955056179804
Houston,AL_Houston,357,2020-02-20,AL,-0.008333333333333305
Houston,AL_Houston,351,2020-02-21,AL,-0.01680672268907568
Houston,AL_Houston,357,2020-02-22,AL,0.01709401709401703
Houston,AL_Houston,361,2020-02-23,AL,0.011204481792717049
Houston,AL_Houston,370,2020-02-24,AL,0.024930747922437657
Houston,AL_Houston,364,2020-02-25,AL,-0.016216216216216158
Houston,AL_Houston,355,2020-02-26,AL,-0.02472527472527475
Houston,AL_Houston,366,2020-02-27,AL,0.030985915492957705
Houston,AL_Houston,360,2020-02-28,AL,-0.016393442622950838
Houston,AL_Houston,365,2020-02-29,AL,0.013888888888888841
Houston,AL_Houston,362,2020-03-01,AL,-0.008219178082191747
Houston,AL_Houston,363,2020-03-02,AL,0.002762430939226457
Houston,AL_Houston,367,2020-03-04,AL,0.011019283746556365
Houston,AL_Houston,375,2020-03-05,AL,0.021798365122615904
Houston,AL_Houston,382,2020-03-06,AL,0.01866666666666661
Houston,AL_Houston,377,2020-03-07,AL,-0.01308900523560208
Houston,AL_Houston,379,2020-03-08,AL,0.0053050397877985045
Houston,AL_Houston,382,2020-03-09,AL,0.0079155672823219
Houston,AL_Houston,393,2020-03-10,AL,0.028795811518324662
Houston,AL_Houston,385,2020-03-11,AL,-0.020356234096692072
Houston,AL_Houston,370,2020-03-12,AL,-0.038961038961038974
Houston,AL_Houston,375,2020-03-13,AL,0.0135135135135136
Houston,AL_Houston,376,2020-03-14,AL,0.002666666666666595
Houston,AL_Houston,380,2020-03-15,AL,0.010638297872340495
Houston,AL_Houston,372,2020-03-16,AL,-0.021052631578947326
Houston,AL_Houston,351,2020-03-17,AL,-0.05645161290322576
Houston,AL_Houston,345,2020-03-18,AL,-0.017094017094017144
Houston,AL_Houston,341,2020-03-19,AL,-0.011594202898550732
Houston,AL_Houston,326,2020-03-20,AL,-0.04398826979472137
Houston,AL_Houston,309,2020-03-21,AL,-0.05214723926380371
Houston,AL_Houston,304,2020-03-22,AL,-0.016181229773462813
Houston,AL_Houston,304,2020-03-23,AL,0.0
Houston,AL_Houston,297,2020-03-24,AL,-0.023026315789473676
Houston,AL_Houston,289,2020-03-25,AL,-0.026936026936026924
Houston,AL_Houston,285,2020-03-26,AL,-0.01384083044982698
Houston,AL_Houston,282,2020-03-27,AL,-0.010526315789473715
Houston,AL_Houston,275,2020-03-28,AL,-0.024822695035460973
Houston,AL_Houston,272,2020-03-29,AL,-0.010909090909090868
Jackson,AL_Jackson,174,2020-01-01,AL,
Jackson,AL_Jackson,179,2020-01-02,AL,0.028735632183908063
Jackson,AL_Jackson,180,2020-01-03,AL,0.005586592178770999
Jackson,AL_Jackson,176,2020-01-04,AL,-0.022222222222222254
Jackson,AL_Jackson,175,2020-01-05,AL,-0.005681818181818232
Jackson,AL_Jackson,177,2020-01-06,AL,0.011428571428571344
Jackson,AL_Jackson,180,2020-01-07,AL,0.016949152542372836
Jackson,AL_Jackson,180,2020-01-08,AL,0.0
Jackson,AL_Jackson,176,2020-01-09,AL,-0.022222222222222254
Jackson,AL_Jackson,172,2020-01-10,AL,-0.02272727272727271
Jackson,AL_Jackson,169,2020-01-11,AL,-0.01744186046511631
Jackson,AL_Jackson,173,2020-01-12,AL,0.023668639053254337
Jackson,AL_Jackson,178,2020-01-13,AL,0.02890173410404628
Jackson,AL_Jackson,175,2020-01-14,AL,-0.016853932584269704
Jackson,AL_Jackson,181,2020-01-15,AL,0.03428571428571425
Jackson,AL_Jackson,187,2020-01-16,AL,0.03314917127071815
Jackson,AL_Jackson,186,2020-01-17,AL,-0.005347593582887722
Jackson,AL_Jackson,172,2020-01-18,AL,-0.07526881720430112
Jackson,AL_Jackson,173,2020-01-19,AL,0.005813953488372103
Jackson,AL_Jackson,173,2020-01-20,AL,0.0
Jackson,AL_Jackson,175,2020-01-21,AL,0.011560693641618602
Jackson,AL_Jackson,173,2020-01-22,AL,-0.011428571428571456
Jackson,AL_Jackson,172,2020-01-23,AL,-0.005780346820809301
Jackson,AL_Jackson,175,2020-01-24,AL,0.01744186046511631
Jackson,AL_Jackson,174,2020-01-25,AL,-0.005714285714285672
Jackson,AL_Jackson,177,2020-01-26,AL,0.01724137931034475
Jackson,AL_Jackson,173,2020-01-27,AL,-0.02259887005649719
Jackson,AL_Jackson,174,2020-01-28,AL,0.005780346820809301
Jackson,AL_Jackson,171,2020-01-29,AL,-0.017241379310344862
Jackson,AL_Jackson,169,2020-01-30,AL,-0.011695906432748536
Jackson,AL_Jackson,171,2020-01-31,AL,0.01183431952662728
Jackson,AL_Jackson,167,2020-02-01,AL,-0.023391812865497075
Jackson,AL_Jackson,171,2020-02-02,AL,0.0239520958083832
Jackson,AL_Jackson,173,2020-02-03,AL,0.011695906432748648
Jackson,AL_Jackson,174,2020-02-04,AL,0.005780346820809301
Jackson,AL_Jackson,168,2020-02-05,AL,-0.03448275862068961
Jackson,AL_Jackson,163,2020-02-06,AL,-0.029761904761904767
Jackson,AL_Jackson,162,2020-02-07,AL,-0.006134969325153339
Jackson,AL_Jackson,163,2020-02-08,AL,0.006172839506172867
Jackson,AL_Jackson,174,2020-02-11,AL,0.06748466257668717
Jackson,AL_Jackson,172,2020-02-12,AL,-0.011494252873563204
Jackson,AL_Jackson,175,2020-02-13,AL,0.01744186046511631
Jackson,AL_Jackson,179,2020-02-14,AL,0.02285714285714291
Jackson,AL_Jackson,182,2020-02-15,AL,0.016759776536312776
Jackson,AL_Jackson,187,2020-02-16,AL,0.02747252747252737
Jackson,AL_Jackson,184,2020-02-17,AL,-0.016042780748663055
Jackson,AL_Jackson,184,2020-02-18,AL,0.0
Jackson,AL_Jackson,188,2020-02-19,AL,0.021739130434782702
Jackson,AL_Jackson,196,2020-02-20,AL,0.042553191489361764
Jackson,AL_Jackson,186,2020-02-21,AL,-0.05102040816326525
Jackson,AL_Jackson,179,2020-02-22,AL,-0.03763440860215049
Jackson,AL_Jackson,188,2020-02-23,AL,0.05027932960893855
Jackson,AL_Jackson,191,2020-02-24,AL,0.015957446808510634
Jackson,AL_Jackson,189,2020-02-25,AL,-0.010471204188481686
Jackson,AL_Jackson,181,2020-02-26,AL,-0.042328042328042326
Jackson,AL_Jackson,182,2020-02-27,AL,0.005524861878453136
Jackson,AL_Jackson,185,2020-02-28,AL,0.016483516483516425
Jackson,AL_Jackson,178,2020-03-04,AL,-0.03783783783783778
Jackson,AL_Jackson,176,2020-03-05,AL,-0.011235955056179804
Jackson,AL_Jackson,174,2020-03-06,AL,-0.011363636363636355
Jackson,AL_Jackson,172,2020-03-07,AL,-0.011494252873563204
Jackson,AL_Jackson,171,2020-03-08,AL,-0.005813953488372103
Jackson,AL_Jackson,174,2020-03-09,AL,0.017543859649122858
Jackson,AL_Jackson,177,2020-03-10,AL,0.01724137931034475
Jackson,AL_Jackson,169,2020-03-11,AL,-0.04519774011299438
Jackson,AL_Jackson,173,2020-03-12,AL,0.023668639053254337
Jackson,AL_Jackson,173,2020-03-13,AL,0.0
Jackson,AL_Jackson,173,2020-03-14,AL,0.0
Jackson,AL_Jackson,173,2020-03-15,AL,0.0
Jackson,AL_Jackson,174,2020-03-16,AL,0.005780346820809301
Jackson,AL_Jackson,160,2020-03-17,AL,-0.08045977011494254
Jackson,AL_Jackson,157,2020-03-18,AL,-0.018750000000000044
Jackson,AL_Jackson,142,2020-03-19,AL,-0.09554140127388533
Jackson,AL_Jackson,135,2020-03-20,AL,-0.04929577464788737
Jackson,AL_Jackson,139,2020-03-21,AL,0.029629629629629676
Jackson,AL_Jackson,135,2020-03-22,AL,-0.02877697841726623
Jackson,AL_Jackson,135,2020-03-23,AL,0.0
Jackson,AL_Jackson,137,2020-03-24,AL,0.014814814814814838
Jackson,AL_Jackson,134,2020-03-25,AL,-0.021897810218978075
Jackson,AL_Jackson,133,2020-03-26,AL,-0.0074626865671642015
Jackson,AL_Jackson,132,2020-03-27,AL,-0.007518796992481258
Jackson,AL_Jackson,136,2020-03-28,AL,0.03030303030303028
Jackson,AL_Jackson,135,2020-03-29,AL,-0.007352941176470562
Jackson,AL_Jackson,134,2020-03-30,AL,-0.007407407407407419
Limestone,AL_Limestone,226,2020-01-18,AL,
Limestone,AL_Limestone,225,2020-01-19,AL,-0.004424778761061954
Limestone,AL_Limestone,224,2020-01-20,AL,-0.004444444444444473
Limestone,AL_Limestone,223,2020-01-21,AL,-0.0044642857142856976
Limestone,AL_Limestone,227,2020-01-22,AL,0.017937219730941756
Limestone,AL_Limestone,229,2020-01-23,AL,0.008810572687224738
Limestone,AL_Limestone,226,2020-01-24,AL,-0.013100436681222738
Limestone,AL_Limestone,231,2020-01-25,AL,0.022123893805309658
Limestone,AL_Limestone,236,2020-01-26,AL,0.02164502164502169
Limestone,AL_Limestone,237,2020-01-27,AL,0.004237288135593209
Limestone,AL_Limestone,241,2020-01-28,AL,0.016877637130801704
Limestone,AL_Limestone,245,2020-01-29,AL,0.016597510373443924
Limestone,AL_Limestone,246,2020-01-30,AL,0.0040816326530612726
Limestone,AL_Limestone,245,2020-01-31,AL,-0.004065040650406471
Limestone,AL_Limestone,249,2020-02-01,AL,0.016326530612244868
Limestone,AL_Limestone,253,2020-02-02,AL,0.016064257028112428
Limestone,AL_Limestone,254,2020-02-03,AL,0.003952569169960452
Limestone,AL_Limestone,249,2020-02-04,AL,-0.0196850393700787
Limestone,AL_Limestone,245,2020-02-05,AL,-0.016064257028112428
Limestone,AL_Limestone,250,2020-02-06,AL,0.020408163265306145
Limestone,AL_Limestone,256,2020-02-07,AL,0.024000000000000018
Limestone,AL_Limestone,244,2020-02-08,AL,-0.046875
Limestone,AL_Limestone,249,2020-02-09,AL,0.02049180327868849
Limestone,AL_Limestone,254,2020-02-10,AL,0.02008032128514059
Limestone,AL_Limestone,249,2020-02-11,AL,-0.0196850393700787
Limestone,AL_Limestone,248,2020-02-12,AL,-0.0040160642570281615
Limestone,AL_Limestone,246,2020-02-13,AL,-0.008064516129032251
Limestone,AL_Limestone,246,2020-02-14,AL,0.0
Limestone,AL_Limestone,245,2020-02-15,AL,-0.004065040650406471
Limestone,AL_Limestone,247,2020-02-16,AL,0.008163265306122547
Limestone,AL_Limestone,247,2020-02-17,AL,0.0
Limestone,AL_Limestone,249,2020-02-18,AL,0.008097165991902909
Limestone,AL_Limestone,251,2020-02-19,AL,0.008032128514056325
Limestone,AL_Limestone,251,2020-02-20,AL,0.0
Limestone,AL_Limestone,251,2020-02-21,AL,0.0
Limestone,AL_Limestone,251,2020-02-22,AL,0.0
Limestone,AL_Limestone,251,2020-02-23,AL,0.0
Limestone,AL_Limestone,251,2020-02-24,AL,0.0
Limestone,AL_Limestone,251,2020-02-25,AL,0.0
Limestone,AL_Limestone,251,2020-02-26,AL,0.0
Limestone,AL_Limestone,251,2020-02-27,AL,0.0
Limestone,AL_Limestone,251,2020-02-28,AL,0.0
Limestone,AL_Limestone,251,2020-03-04,AL,0.0
Limestone,AL_Limestone,251,2020-03-05,AL,0.0
Limestone,AL_Limestone,251,2020-03-06,AL,0.0
Limestone,AL_Limestone,251,2020-03-07,AL,0.0
Limestone,AL_Limestone,251,2020-03-08,AL,0.0
Limestone,AL_Limestone,251,2020-03-09,AL,0.0
Limestone,AL_Limestone,251,2020-03-10,AL,0.0
Limestone,AL_Limestone,251,2020-03-11,AL,0.0
Limestone,AL_Limestone,251,2020-03-12,AL,0.0
Limestone,AL_Limestone,251,2020-03-14,AL,0.0
Limestone,AL_Limestone,251,2020-03-15,AL,0.0
Limestone,AL_Limestone,251,2020-03-16,AL,0.0
Limestone,AL_Limestone,251,2020-03-17,AL,0.0
Limestone,AL_Limestone,251,2020-03-18,AL,0.0
Limestone,AL_Limestone,251,2020-03-19,AL,0.0
Limestone,AL_Limestone,251,2020-03-20,AL,0.0
Limestone,AL_Limestone,251,2020-03-21,AL,0.0
Limestone,AL_Limestone,251,2020-03-22,AL,0.0
Limestone,AL_Limestone,251,2020-03-23,AL,0.0
Limestone,AL_Limestone,251,2020-03-24,AL,0.0
Limestone,AL_Limestone,251,2020-03-25,AL,0.0
Limestone,AL_Limestone,251,2020-03-26,AL,0.0
Limestone,AL_Limestone,251,2020-03-27,AL,0.0
Limestone,AL_Limestone,251,2020-03-28,AL,0.0
Limestone,AL_Limestone,251,2020-03-29,AL,0.0
Limestone,AL_Limestone,251,2020-03-30,AL,0.0
Marion,AL_Marion,147,2020-01-13,AL,
Marion,AL_Marion,147,2020-01-14,AL,0.0
Marion,AL_Marion,146,2020-01-15,AL,-0.006802721088435382
Marion,AL_Marion,150,2020-01-16,AL,0.027397260273972712
Marion,AL_Marion,150,2020-01-17,AL,0.0
Marion,AL_Marion,150,2020-01-18,AL,0.0
Marion,AL_Marion,149,2020-01-19,AL,-0.0066666666666667105
Marion,AL_Marion,149,2020-01-20,AL,0.0
Marion,AL_Marion,153,2020-01-21,AL,0.026845637583892582
Marion,AL_Marion,152,2020-01-22,AL,-0.006535947712418277
Marion,AL_Marion,154,2020-01-23,AL,0.013157894736842035
Marion,AL_Marion,150,2020-01-24,AL,-0.025974025974025983
Marion,AL_Marion,147,2020-01-25,AL,-0.020000000000000014
Marion,AL_Marion,147,2020-01-26,AL,0.0
Marion,AL_Marion,155,2020-01-27,AL,0.054421768707483054
Marion,AL_Marion,155,2020-01-28,AL,0.0
Marion,AL_Marion,154,2020-01-29,AL,-0.006451612903225823
Marion,AL_Marion,154,2020-01-30,AL,0.0
Marion,AL_Marion,148,2020-01-31,AL,-0.038961038961038974
Marion,AL_Marion,149,2020-02-01,AL,0.0067567567567568
Marion,AL_Marion,146,2020-02-02,AL,-0.020134228187919437
Marion,AL_Marion,146,2020-02-03,AL,0.0
Marion,AL_Marion,145,2020-02-04,AL,-0.006849315068493178
Marion,AL_Marion,145,2020-02-05,AL,0.0
Marion,AL_Marion,148,2020-02-06,AL,0.020689655172413838
Marion,AL_Marion,152,2020-02-07,AL,0.027027027027026973
Marion,AL_Marion,149,2020-02-08,AL,-0.019736842105263164
Marion,AL_Marion,160,2020-02-11,AL,0.0738255033557047
Marion,AL_Marion,159,2020-02-12,AL,-0.006249999999999978
Marion,AL_Marion,156,2020-02-13,AL,-0.018867924528301886
Marion,AL_Marion,145,2020-02-14,AL,-0.07051282051282047
Marion,AL_Marion,147,2020-02-15,AL,0.013793103448275891
Marion,AL_Marion,150,2020-02-16,AL,0.020408163265306145
Marion,AL_Marion,146,2020-02-17,AL,-0.026666666666666616
Marion,AL_Marion,147,2020-02-18,AL,0.006849315068493178
Marion,AL_Marion,151,2020-02-19,AL,0.027210884353741527
Marion,AL_Marion,151,2020-02-20,AL,0.0
Marion,AL_Marion,153,2020-02-21,AL,0.013245033112582849
Marion,AL_Marion,153,2020-02-22,AL,0.0
Marion,AL_Marion,147,2020-02-23,AL,-0.039215686274509776
Marion,AL_Marion,147,2020-02-24,AL,0.0
Marion,AL_Marion,152,2020-02-25,AL,0.034013605442176915
Marion,AL_Marion,156,2020-02-26,AL,0.02631578947368429
Marion,AL_Marion,153,2020-02-27,AL,-0.019230769230769273
Marion,AL_Marion,131,2020-02-28,AL,-0.14379084967320266
Marion,AL_Marion,135,2020-03-04,AL,0.03053435114503822
Marion,AL_Marion,137,2020-03-05,AL,0.014814814814814838
Marion,AL_Marion,138,2020-03-06,AL,0.007299270072992803
Marion,AL_Marion,132,2020-03-07,AL,-0.04347826086956519
Marion,AL_Marion,137,2020-03-08,AL,0.03787878787878785
Marion,AL_Marion,139,2020-03-09,AL,0.014598540145985384
Marion,AL_Marion,131,2020-03-10,AL,-0.05755395683453235
Marion,AL_Marion,130,2020-03-11,AL,-0.007633587786259555
Marion,AL_Marion,133,2020-03-12,AL,0.023076923076923
Marion,AL_Marion,133,2020-03-13,AL,0.0
Marion,AL_Marion,131,2020-03-14,AL,-0.015037593984962403
Marion,AL_Marion,141,2020-03-15,AL,0.07633587786259532
Marion,AL_Marion,145,2020-03-16,AL,0.028368794326241176
Marion,AL_Marion,134,2020-03-17,AL,-0.07586206896551727
Marion,AL_Marion,129,2020-03-18,AL,-0.037313432835820885
Marion,AL_Marion,128,2020-03-19,AL,-0.007751937984496138
Marion,AL_Marion,122,2020-03-20,AL,-0.046875
Marion,AL_Marion,121,2020-03-21,AL,-0.008196721311475419
Marion,AL_Marion,122,2020-03-22,AL,0.008264462809917328
Marion,AL_Marion,120,2020-03-23,AL,-0.016393442622950838
Marion,AL_Marion,124,2020-03-24,AL,0.03333333333333344
Marion,AL_Marion,123,2020-03-25,AL,-0.008064516129032251
Marion,AL_Marion,121,2020-03-26,AL,-0.016260162601625994
Marion,AL_Marion,120,2020-03-27,AL,-0.008264462809917328
Marion,AL_Marion,118,2020-03-28,AL,-0.01666666666666672
Marion,AL_Marion,118,2020-03-29,AL,0.0
Marion,AL_Marion,117,2020-03-30,AL,-0.008474576271186418
Marshall,AL_Marshall,276,2020-02-11,AL,
Marshall,AL_Marshall,275,2020-02-12,AL,-0.003623188405797117
Marshall,AL_Marshall,277,2020-02-13,AL,0.007272727272727319
Marshall,AL_Marshall,281,2020-02-14,AL,0.014440433212996371
Marshall,AL_Marshall,287,2020-02-16,AL,0.021352313167259718
Marshall,AL_Marshall,288,2020-02-17,AL,0.003484320557491261
Marshall,AL_Marshall,286,2020-02-18,AL,-0.006944444444444421
Marshall,AL_Marshall,284,2020-02-19,AL,-0.006993006993006978
Marshall,AL_Marshall,277,2020-02-20,AL,-0.024647887323943633
Marshall,AL_Marshall,270,2020-02-21,AL,-0.02527075812274371
Marshall,AL_Marshall,269,2020-02-22,AL,-0.003703703703703653
Marshall,AL_Marshall,273,2020-02-23,AL,0.01486988847583648
Marshall,AL_Marshall,282,2020-02-24,AL,0.03296703296703307
Marshall,AL_Marshall,283,2020-02-25,AL,0.0035460992907800915
Marshall,AL_Marshall,285,2020-02-26,AL,0.007067137809187329
Marshall,AL_Marshall,286,2020-02-27,AL,0.0035087719298245727
Marshall,AL_Marshall,273,2020-02-28,AL,-0.04545454545454541
Marshall,AL_Marshall,277,2020-02-29,AL,0.0146520146520146
Marshall,AL_Marshall,277,2020-03-01,AL,0.0
Marshall,AL_Marshall,277,2020-03-02,AL,0.0
Marshall,AL_Marshall,275,2020-03-03,AL,-0.007220216606498186
Marshall,AL_Marshall,270,2020-03-04,AL,-0.018181818181818188
Marshall,AL_Marshall,273,2020-03-05,AL,0.011111111111111072
Marshall,AL_Marshall,274,2020-03-06,AL,0.00366300366300365
Marshall,AL_Marshall,273,2020-03-07,AL,-0.0036496350364964014
Marshall,AL_Marshall,273,2020-03-08,AL,0.0
Marshall,AL_Marshall,274,2020-03-09,AL,0.00366300366300365
Morgan,AL_Morgan,600,2020-02-26,AL,
Morgan,AL_Morgan,603,2020-02-27,AL,0.0049999999999998926
Morgan,AL_Morgan,615,2020-02-28,AL,0.01990049751243772
Morgan,AL_Morgan,615,2020-02-29,AL,0.0
Morgan,AL_Morgan,615,2020-03-01,AL,0.0
Morgan,AL_Morgan,606,2020-03-04,AL,-0.014634146341463428
Morgan,AL_Morgan,615,2020-03-05,AL,0.014851485148514863
Morgan,AL_Morgan,611,2020-03-06,AL,-0.006504065040650375
Morgan,AL_Morgan,612,2020-03-07,AL,0.0016366612111293757
Morgan,AL_Morgan,611,2020-03-08,AL,-0.0016339869281045696
Morgan,AL_Morgan,614,2020-03-09,AL,0.004909983633387904
Morgan,AL_Morgan,615,2020-03-10,AL,0.0016286644951140072
Morgan,AL_Morgan,620,2020-03-11,AL,0.008130081300812941
Morgan,AL_Morgan,622,2020-03-12,AL,0.003225806451612856
Morgan,AL_Morgan,623,2020-03-13,AL,0.001607717041800738
Morgan,AL_Morgan,626,2020-03-14,AL,0.0048154093097914075
Morgan,AL_Morgan,635,2020-03-15,AL,0.014376996805111732
Morgan,AL_Morgan,636,2020-03-16,AL,0.0015748031496063408
Morgan,AL_Morgan,611,2020-03-17,AL,-0.039308176100628985
Morgan,AL_Morgan,582,2020-03-18,AL,-0.047463175122749564
Morgan,AL_Morgan,575,2020-03-19,AL,-0.012027491408934663
Morgan,AL_Morgan,574,2020-03-20,AL,-0.0017391304347825767
Morgan,AL_Morgan,565,2020-03-21,AL,-0.015679442508710784
Morgan,AL_Morgan,566,2020-03-22,AL,0.001769911504424737
Morgan,AL_Morgan,566,2020-03-23,AL,0.0
Morgan,AL_Morgan,562,2020-03-24,AL,-0.007067137809187329
Morgan,AL_Morgan,563,2020-03-25,AL,0.001779359430605032
Morgan,AL_Morgan,554,2020-03-26,AL,-0.01598579040852577
Morgan,AL_Morgan,555,2020-03-27,AL,0.0018050541516245746
Morgan,AL_Morgan,556,2020-03-28,AL,0.0018018018018017836
Morgan,AL_Morgan,561,2020-03-29,AL,0.008992805755395628
Morgan,AL_Morgan,560,2020-03-30,AL,-0.0017825311942959445
Pickens,AL_Pickens,100,2020-01-01,AL,
Pickens,AL_Pickens,99,2020-01-02,AL,-0.010000000000000007
Pickens,AL_Pickens,100,2020-01-03,AL,0.010101010101010166
