County,Facility_Identifier,Population,Scrape_Date,State,Change
Lyon,IA_Lyon,11,2020-02-02,IA,0.0
Lyon,IA_Lyon,11,2020-02-03,IA,0.0
Lyon,IA_Lyon,12,2020-02-04,IA,0.09090909090909083
Lyon,IA_Lyon,12,2020-02-05,IA,0.0
Lyon,IA_Lyon,11,2020-02-06,IA,-0.08333333333333337
Lyon,IA_Lyon,11,2020-02-07,IA,0.0
Lyon,IA_Lyon,11,2020-02-08,IA,0.0
Lyon,IA_Lyon,12,2020-02-09,IA,0.09090909090909083
Lyon,IA_Lyon,13,2020-02-10,IA,0.08333333333333326
Lyon,IA_Lyon,13,2020-02-11,IA,0.0
Lyon,IA_Lyon,12,2020-02-12,IA,-0.07692307692307687
Lyon,IA_Lyon,12,2020-02-13,IA,0.0
Lyon,IA_Lyon,12,2020-02-14,IA,0.0
Lyon,IA_Lyon,13,2020-02-15,IA,0.08333333333333326
Lyon,IA_Lyon,12,2020-02-16,IA,-0.07692307692307687
Lyon,IA_Lyon,14,2020-02-17,IA,0.16666666666666674
Lyon,IA_Lyon,14,2020-02-18,IA,0.0
Lyon,IA_Lyon,14,2020-02-19,IA,0.0
Lyon,IA_Lyon,13,2020-02-20,IA,-0.0714285714285714
Lyon,IA_Lyon,14,2020-02-21,IA,0.07692307692307687
Lyon,IA_Lyon,14,2020-02-22,IA,0.0
Lyon,IA_Lyon,13,2020-02-23,IA,-0.0714285714285714
Lyon,IA_Lyon,12,2020-02-24,IA,-0.07692307692307687
Lyon,IA_Lyon,13,2020-02-25,IA,0.08333333333333326
Lyon,IA_Lyon,12,2020-02-26,IA,-0.07692307692307687
Lyon,IA_Lyon,12,2020-02-27,IA,0.0
Lyon,IA_Lyon,11,2020-02-28,IA,-0.08333333333333337
Lyon,IA_Lyon,13,2020-02-29,IA,0.18181818181818188
Lyon,IA_Lyon,13,2020-03-01,IA,0.0
Lyon,IA_Lyon,12,2020-03-02,IA,-0.07692307692307687
Lyon,IA_Lyon,13,2020-03-03,IA,0.08333333333333326
Lyon,IA_Lyon,13,2020-03-04,IA,0.0
Lyon,IA_Lyon,14,2020-03-05,IA,0.07692307692307687
Lyon,IA_Lyon,12,2020-03-06,IA,-0.1428571428571429
Lyon,IA_Lyon,13,2020-03-07,IA,0.08333333333333326
Lyon,IA_Lyon,11,2020-03-08,IA,-0.15384615384615385
Lyon,IA_Lyon,11,2020-03-09,IA,0.0
Lyon,IA_Lyon,14,2020-03-10,IA,0.2727272727272727
Lyon,IA_Lyon,11,2020-03-11,IA,-0.2142857142857143
Lyon,IA_Lyon,12,2020-03-12,IA,0.09090909090909083
Lyon,IA_Lyon,12,2020-03-13,IA,0.0
Lyon,IA_Lyon,12,2020-03-14,IA,0.0
Lyon,IA_Lyon,13,2020-03-15,IA,0.08333333333333326
Lyon,IA_Lyon,13,2020-03-16,IA,0.0
Lyon,IA_Lyon,13,2020-03-17,IA,0.0
Lyon,IA_Lyon,12,2020-03-18,IA,-0.07692307692307687
Lyon,IA_Lyon,12,2020-03-19,IA,0.0
Lyon,IA_Lyon,11,2020-03-20,IA,-0.08333333333333337
Lyon,IA_Lyon,10,2020-03-21,IA,-0.09090909090909094
Lyon,IA_Lyon,10,2020-03-22,IA,0.0
Lyon,IA_Lyon,11,2020-03-23,IA,0.10000000000000009
Lyon,IA_Lyon,10,2020-03-24,IA,-0.09090909090909094
Lyon,IA_Lyon,9,2020-03-25,IA,-0.09999999999999998
Lyon,IA_Lyon,9,2020-03-26,IA,0.0
Lyon,IA_Lyon,9,2020-03-27,IA,0.0
Lyon,IA_Lyon,9,2020-03-28,IA,0.0
Lyon,IA_Lyon,9,2020-03-29,IA,0.0
Lyon,IA_Lyon,9,2020-03-30,IA,0.0
Lyon,IA_Lyon,9,2020-03-31,IA,0.0
Lyon,IA_Lyon,10,2020-04-01,IA,0.11111111111111116
Lyon,IA_Lyon,9,2020-04-02,IA,-0.09999999999999998
Lyon,IA_Lyon,9,2020-04-03,IA,0.0
Lyon,IA_Lyon,9,2020-04-04,IA,0.0
Lyon,IA_Lyon,9,2020-04-05,IA,0.0
Lyon,IA_Lyon,9,2020-04-06,IA,0.0
Lyon,IA_Lyon,8,2020-04-07,IA,-0.11111111111111116
Lyon,IA_Lyon,9,2020-04-08,IA,0.125
Lyon,IA_Lyon,9,2020-04-09,IA,0.0
Lyon,IA_Lyon,9,2020-04-10,IA,0.0
Lyon,IA_Lyon,10,2020-04-11,IA,0.11111111111111116
Lyon,IA_Lyon,9,2020-04-12,IA,-0.09999999999999998
Lyon,IA_Lyon,9,2020-04-13,IA,0.0
Obrien,IA_Obrien,27,2020-01-01,IA,
Obrien,IA_Obrien,27,2020-01-02,IA,0.0
Obrien,IA_Obrien,29,2020-01-03,IA,0.07407407407407418
Obrien,IA_Obrien,30,2020-01-04,IA,0.034482758620689724
Obrien,IA_Obrien,32,2020-01-05,IA,0.06666666666666665
Obrien,IA_Obrien,29,2020-01-06,IA,-0.09375
Obrien,IA_Obrien,30,2020-01-07,IA,0.034482758620689724
Obrien,IA_Obrien,32,2020-01-08,IA,0.06666666666666665
Obrien,IA_Obrien,32,2020-01-09,IA,0.0
Obrien,IA_Obrien,34,2020-01-10,IA,0.0625
Obrien,IA_Obrien,31,2020-01-11,IA,-0.08823529411764708
Obrien,IA_Obrien,29,2020-01-12,IA,-0.06451612903225812
Obrien,IA_Obrien,30,2020-01-13,IA,0.034482758620689724
Obrien,IA_Obrien,30,2020-01-14,IA,0.0
Obrien,IA_Obrien,30,2020-01-15,IA,0.0
Obrien,IA_Obrien,32,2020-01-16,IA,0.06666666666666665
Obrien,IA_Obrien,32,2020-01-17,IA,0.0
Obrien,IA_Obrien,32,2020-01-18,IA,0.0
Obrien,IA_Obrien,32,2020-01-19,IA,0.0
Obrien,IA_Obrien,33,2020-01-20,IA,0.03125
Obrien,IA_Obrien,35,2020-01-21,IA,0.06060606060606055
Obrien,IA_Obrien,37,2020-01-22,IA,0.05714285714285716
Obrien,IA_Obrien,37,2020-01-23,IA,0.0
Obrien,IA_Obrien,37,2020-01-24,IA,0.0
Obrien,IA_Obrien,37,2020-01-25,IA,0.0
Obrien,IA_Obrien,37,2020-01-26,IA,0.0
Obrien,IA_Obrien,37,2020-01-27,IA,0.0
Obrien,IA_Obrien,37,2020-01-28,IA,0.0
Obrien,IA_Obrien,37,2020-01-29,IA,0.0
Obrien,IA_Obrien,37,2020-01-30,IA,0.0
Obrien,IA_Obrien,37,2020-01-31,IA,0.0
Obrien,IA_Obrien,37,2020-02-01,IA,0.0
Obrien,IA_Obrien,37,2020-02-02,IA,0.0
Obrien,IA_Obrien,37,2020-02-03,IA,0.0
Obrien,IA_Obrien,37,2020-02-04,IA,0.0
Obrien,IA_Obrien,37,2020-02-05,IA,0.0
Obrien,IA_Obrien,44,2020-02-06,IA,0.18918918918918926
Obrien,IA_Obrien,44,2020-02-07,IA,0.0
Obrien,IA_Obrien,45,2020-02-08,IA,0.022727272727272707
Obrien,IA_Obrien,44,2020-02-10,IA,-0.022222222222222254
Obrien,IA_Obrien,44,2020-02-11,IA,0.0
Obrien,IA_Obrien,46,2020-02-12,IA,0.045454545454545414
Obrien,IA_Obrien,46,2020-02-13,IA,0.0
Obrien,IA_Obrien,45,2020-02-14,IA,-0.021739130434782594
Obrien,IA_Obrien,46,2020-02-15,IA,0.022222222222222143
Obrien,IA_Obrien,46,2020-02-16,IA,0.0
Obrien,IA_Obrien,46,2020-02-17,IA,0.0
Obrien,IA_Obrien,47,2020-02-18,IA,0.021739130434782705
Obrien,IA_Obrien,47,2020-02-19,IA,0.0
Obrien,IA_Obrien,47,2020-02-20,IA,0.0
Obrien,IA_Obrien,45,2020-02-21,IA,-0.04255319148936165
Obrien,IA_Obrien,45,2020-02-22,IA,0.0
Obrien,IA_Obrien,47,2020-02-23,IA,0.04444444444444451
Obrien,IA_Obrien,48,2020-02-24,IA,0.02127659574468077
Obrien,IA_Obrien,47,2020-02-25,IA,-0.02083333333333337
Obrien,IA_Obrien,47,2020-02-26,IA,0.0
Obrien,IA_Obrien,47,2020-02-27,IA,0.0
Obrien,IA_Obrien,61,2020-02-28,IA,0.2978723404255319
Obrien,IA_Obrien,64,2020-02-29,IA,0.049180327868852514
Obrien,IA_Obrien,64,2020-03-01,IA,0.0
Obrien,IA_Obrien,64,2020-03-02,IA,0.0
Obrien,IA_Obrien,66,2020-03-03,IA,0.03125
Obrien,IA_Obrien,60,2020-03-04,IA,-0.09090909090909094
Obrien,IA_Obrien,61,2020-03-05,IA,0.016666666666666607
Obrien,IA_Obrien,60,2020-03-06,IA,-0.016393442622950838
Obrien,IA_Obrien,59,2020-03-07,IA,-0.01666666666666672
Obrien,IA_Obrien,60,2020-03-08,IA,0.016949152542372836
Obrien,IA_Obrien,60,2020-03-09,IA,0.0
Obrien,IA_Obrien,60,2020-03-10,IA,0.0
Obrien,IA_Obrien,60,2020-03-11,IA,0.0
Obrien,IA_Obrien,60,2020-03-12,IA,0.0
Obrien,IA_Obrien,62,2020-03-13,IA,0.03333333333333344
Obrien,IA_Obrien,60,2020-03-14,IA,-0.032258064516129004
Obrien,IA_Obrien,61,2020-03-15,IA,0.016666666666666607
Obrien,IA_Obrien,62,2020-03-16,IA,0.016393442622950838
Obrien,IA_Obrien,61,2020-03-17,IA,-0.016129032258064502
Obrien,IA_Obrien,60,2020-03-18,IA,-0.016393442622950838
Obrien,IA_Obrien,59,2020-03-19,IA,-0.01666666666666672
Obrien,IA_Obrien,59,2020-03-20,IA,0.0
Obrien,IA_Obrien,58,2020-03-21,IA,-0.016949152542372836
Obrien,IA_Obrien,56,2020-03-22,IA,-0.03448275862068961
Obrien,IA_Obrien,57,2020-03-23,IA,0.017857142857142794
Obrien,IA_Obrien,56,2020-03-24,IA,-0.01754385964912286
Obrien,IA_Obrien,53,2020-03-25,IA,-0.0535714285714286
Obrien,IA_Obrien,36,2020-03-26,IA,-0.3207547169811321
Obrien,IA_Obrien,36,2020-03-27,IA,0.0
Obrien,IA_Obrien,36,2020-03-29,IA,0.0
Obrien,IA_Obrien,34,2020-03-30,IA,-0.05555555555555558
Obrien,IA_Obrien,32,2020-03-31,IA,-0.05882352941176472
Obrien,IA_Obrien,32,2020-04-01,IA,0.0
Obrien,IA_Obrien,30,2020-04-02,IA,-0.0625
Obrien,IA_Obrien,28,2020-04-03,IA,-0.06666666666666665
Obrien,IA_Obrien,29,2020-04-04,IA,0.03571428571428581
Obrien,IA_Obrien,28,2020-04-05,IA,-0.03448275862068961
Obrien,IA_Obrien,28,2020-04-06,IA,0.0
Obrien,IA_Obrien,28,2020-04-07,IA,0.0
Obrien,IA_Obrien,27,2020-04-08,IA,-0.0357142857142857
Obrien,IA_Obrien,23,2020-04-09,IA,-0.14814814814814814
Obrien,IA_Obrien,22,2020-04-10,IA,-0.04347826086956519
Obrien,IA_Obrien,22,2020-04-11,IA,0.0
Obrien,IA_Obrien,22,2020-04-12,IA,0.0
Obrien,IA_Obrien,22,2020-04-13,IA,0.0
Osceola,IA_Osceola,0,2020-04-12,IA,
Osceola,IA_Osceola,0,2020-04-13,IA,
Plymouth,IA_Plymouth,38,2020-01-01,IA,
Plymouth,IA_Plymouth,38,2020-01-02,IA,0.0
Plymouth,IA_Plymouth,42,2020-01-03,IA,0.10526315789473695
Plymouth,IA_Plymouth,43,2020-01-04,IA,0.023809523809523725
Plymouth,IA_Plymouth,43,2020-01-05,IA,0.0
Plymouth,IA_Plymouth,43,2020-01-06,IA,0.0
Plymouth,IA_Plymouth,43,2020-01-07,IA,0.0
Plymouth,IA_Plymouth,46,2020-01-08,IA,0.06976744186046502
Plymouth,IA_Plymouth,48,2020-01-09,IA,0.04347826086956519
Plymouth,IA_Plymouth,45,2020-01-10,IA,-0.0625
Plymouth,IA_Plymouth,49,2020-01-11,IA,0.0888888888888888
Plymouth,IA_Plymouth,49,2020-01-12,IA,0.0
Plymouth,IA_Plymouth,49,2020-01-13,IA,0.0
Plymouth,IA_Plymouth,45,2020-01-14,IA,-0.08163265306122447
Plymouth,IA_Plymouth,46,2020-01-15,IA,0.022222222222222143
Plymouth,IA_Plymouth,52,2020-01-16,IA,0.13043478260869557
Plymouth,IA_Plymouth,48,2020-01-17,IA,-0.07692307692307687
Plymouth,IA_Plymouth,47,2020-01-18,IA,-0.02083333333333337
Plymouth,IA_Plymouth,47,2020-01-19,IA,0.0
Plymouth,IA_Plymouth,47,2020-01-20,IA,0.0
Plymouth,IA_Plymouth,42,2020-01-21,IA,-0.1063829787234043
Plymouth,IA_Plymouth,43,2020-01-22,IA,0.023809523809523725
Plymouth,IA_Plymouth,43,2020-01-23,IA,0.0
Plymouth,IA_Plymouth,45,2020-01-24,IA,0.04651162790697683
Plymouth,IA_Plymouth,44,2020-01-25,IA,-0.022222222222222254
Plymouth,IA_Plymouth,44,2020-01-26,IA,0.0
Plymouth,IA_Plymouth,44,2020-01-27,IA,0.0
Plymouth,IA_Plymouth,44,2020-01-28,IA,0.0
Plymouth,IA_Plymouth,45,2020-01-29,IA,0.022727272727272707
Plymouth,IA_Plymouth,39,2020-01-30,IA,-0.1333333333333333
Plymouth,IA_Plymouth,46,2020-01-31,IA,0.17948717948717952
Plymouth,IA_Plymouth,42,2020-02-01,IA,-0.08695652173913049
Plymouth,IA_Plymouth,42,2020-02-02,IA,0.0
Plymouth,IA_Plymouth,42,2020-02-03,IA,0.0
Plymouth,IA_Plymouth,42,2020-02-04,IA,0.0
Plymouth,IA_Plymouth,41,2020-02-05,IA,-0.023809523809523836
Plymouth,IA_Plymouth,42,2020-02-06,IA,0.024390243902439046
Plymouth,IA_Plymouth,42,2020-02-07,IA,0.0
Plymouth,IA_Plymouth,44,2020-02-08,IA,0.04761904761904767
Plymouth,IA_Plymouth,44,2020-02-09,IA,0.0
Plymouth,IA_Plymouth,44,2020-02-10,IA,0.0
Plymouth,IA_Plymouth,40,2020-02-11,IA,-0.09090909090909094
Plymouth,IA_Plymouth,40,2020-02-12,IA,0.0
Plymouth,IA_Plymouth,42,2020-02-13,IA,0.050000000000000044
Plymouth,IA_Plymouth,43,2020-02-14,IA,0.023809523809523725
Plymouth,IA_Plymouth,42,2020-02-15,IA,-0.023255813953488413
Plymouth,IA_Plymouth,42,2020-02-16,IA,0.0
Plymouth,IA_Plymouth,42,2020-02-17,IA,0.0
Plymouth,IA_Plymouth,47,2020-02-18,IA,0.11904761904761907
Plymouth,IA_Plymouth,43,2020-02-19,IA,-0.08510638297872342
Plymouth,IA_Plymouth,46,2020-02-20,IA,0.06976744186046502
Plymouth,IA_Plymouth,41,2020-02-21,IA,-0.10869565217391308
Plymouth,IA_Plymouth,41,2020-02-22,IA,0.0
Plymouth,IA_Plymouth,41,2020-02-23,IA,0.0
Plymouth,IA_Plymouth,41,2020-02-24,IA,0.0
Plymouth,IA_Plymouth,40,2020-02-25,IA,-0.024390243902439046
Plymouth,IA_Plymouth,40,2020-02-26,IA,0.0
Plymouth,IA_Plymouth,40,2020-02-27,IA,0.0
Plymouth,IA_Plymouth,37,2020-02-28,IA,-0.07499999999999996
Plymouth,IA_Plymouth,35,2020-02-29,IA,-0.05405405405405406
Plymouth,IA_Plymouth,35,2020-03-01,IA,0.0
Plymouth,IA_Plymouth,35,2020-03-02,IA,0.0
Plymouth,IA_Plymouth,39,2020-03-03,IA,0.11428571428571432
Plymouth,IA_Plymouth,38,2020-03-04,IA,-0.02564102564102566
Plymouth,IA_Plymouth,37,2020-03-05,IA,-0.02631578947368418
Plymouth,IA_Plymouth,40,2020-03-06,IA,0.08108108108108114
Plymouth,IA_Plymouth,38,2020-03-07,IA,-0.050000000000000044
Plymouth,IA_Plymouth,38,2020-03-08,IA,0.0
Plymouth,IA_Plymouth,38,2020-03-09,IA,0.0
Plymouth,IA_Plymouth,41,2020-03-10,IA,0.07894736842105265
Plymouth,IA_Plymouth,40,2020-03-11,IA,-0.024390243902439046
Plymouth,IA_Plymouth,40,2020-03-12,IA,0.0
Plymouth,IA_Plymouth,38,2020-03-13,IA,-0.050000000000000044
Plymouth,IA_Plymouth,36,2020-03-14,IA,-0.052631578947368474
Plymouth,IA_Plymouth,36,2020-03-15,IA,0.0
Plymouth,IA_Plymouth,36,2020-03-16,IA,0.0
Plymouth,IA_Plymouth,35,2020-03-17,IA,-0.02777777777777779
Plymouth,IA_Plymouth,37,2020-03-18,IA,0.05714285714285716
Plymouth,IA_Plymouth,38,2020-03-19,IA,0.027027027027026973
Plymouth,IA_Plymouth,37,2020-03-20,IA,-0.02631578947368418
Plymouth,IA_Plymouth,36,2020-03-21,IA,-0.027027027027026973
Plymouth,IA_Plymouth,36,2020-03-22,IA,0.0
Plymouth,IA_Plymouth,36,2020-03-23,IA,0.0
Plymouth,IA_Plymouth,32,2020-03-24,IA,-0.11111111111111116
Plymouth,IA_Plymouth,32,2020-03-25,IA,0.0
Plymouth,IA_Plymouth,28,2020-03-26,IA,-0.125
Plymouth,IA_Plymouth,27,2020-03-27,IA,-0.0357142857142857
Plymouth,IA_Plymouth,24,2020-03-28,IA,-0.11111111111111116
Plymouth,IA_Plymouth,24,2020-03-29,IA,0.0
Plymouth,IA_Plymouth,24,2020-03-30,IA,0.0
Plymouth,IA_Plymouth,21,2020-03-31,IA,-0.125
Plymouth,IA_Plymouth,24,2020-04-01,IA,0.1428571428571428
Plymouth,IA_Plymouth,23,2020-04-02,IA,-0.04166666666666663
Plymouth,IA_Plymouth,23,2020-04-03,IA,0.0
Plymouth,IA_Plymouth,22,2020-04-04,IA,-0.04347826086956519
Plymouth,IA_Plymouth,22,2020-04-05,IA,0.0
Plymouth,IA_Plymouth,22,2020-04-06,IA,0.0
Plymouth,IA_Plymouth,22,2020-04-07,IA,0.0
Plymouth,IA_Plymouth,22,2020-04-08,IA,0.0
Plymouth,IA_Plymouth,22,2020-04-09,IA,0.0
Plymouth,IA_Plymouth,23,2020-04-10,IA,0.045454545454545414
Plymouth,IA_Plymouth,23,2020-04-11,IA,0.0
Plymouth,IA_Plymouth,23,2020-04-12,IA,0.0
Plymouth,IA_Plymouth,23,2020-04-13,IA,0.0
Polk,IA_Polk,876,2020-01-01,IA,
Polk,IA_Polk,879,2020-01-02,IA,0.003424657534246478
Polk,IA_Polk,882,2020-01-03,IA,0.0034129692832765013
Polk,IA_Polk,898,2020-01-04,IA,0.018140589569161092
Polk,IA_Polk,897,2020-01-05,IA,-0.00111358574610243
Polk,IA_Polk,887,2020-01-06,IA,-0.01114827201783719
Polk,IA_Polk,908,2020-01-07,IA,0.02367531003382184
Polk,IA_Polk,906,2020-01-08,IA,-0.0022026431718061845
Polk,IA_Polk,907,2020-01-09,IA,0.001103752759381793
Polk,IA_Polk,866,2020-01-11,IA,-0.04520396912899671
Polk,IA_Polk,865,2020-01-12,IA,-0.0011547344110854896
Polk,IA_Polk,871,2020-01-13,IA,0.006936416184971206
Polk,IA_Polk,887,2020-01-14,IA,0.018369690011481143
Polk,IA_Polk,872,2020-01-15,IA,-0.016910935738444155
Polk,IA_Polk,861,2020-01-16,IA,-0.012614678899082521
Polk,IA_Polk,843,2020-01-17,IA,-0.020905923344947785
Polk,IA_Polk,831,2020-01-19,IA,-0.014234875444839812
Polk,IA_Polk,841,2020-01-20,IA,0.012033694344163681
Polk,IA_Polk,839,2020-01-22,IA,-0.0023781212841854638
Polk,IA_Polk,829,2020-01-24,IA,-0.011918951132300348
Polk,IA_Polk,833,2020-01-25,IA,0.004825090470446325
Polk,IA_Polk,831,2020-01-26,IA,-0.0024009603841537164
Polk,IA_Polk,837,2020-01-27,IA,0.0072202166064982976
Polk,IA_Polk,854,2020-01-28,IA,0.020310633213858953
Polk,IA_Polk,852,2020-01-29,IA,-0.0023419203747072626
Polk,IA_Polk,872,2020-01-30,IA,0.023474178403755763
Polk,IA_Polk,827,2020-01-31,IA,-0.05160550458715596
Polk,IA_Polk,832,2020-02-01,IA,0.006045949214026569
Polk,IA_Polk,836,2020-02-02,IA,0.004807692307692291
Polk,IA_Polk,839,2020-02-03,IA,0.0035885167464115852
Polk,IA_Polk,835,2020-02-04,IA,-0.004767580452920139
Polk,IA_Polk,841,2020-02-05,IA,0.007185628742514938
Polk,IA_Polk,824,2020-02-06,IA,-0.02021403091557672
Polk,IA_Polk,821,2020-02-07,IA,-0.00364077669902918
Polk,IA_Polk,824,2020-02-08,IA,0.0036540803897686658
Polk,IA_Polk,822,2020-02-09,IA,-0.0024271844660194164
Polk,IA_Polk,815,2020-02-10,IA,-0.008515815085158196
Polk,IA_Polk,831,2020-02-11,IA,0.019631901840490906
Polk,IA_Polk,845,2020-02-12,IA,0.016847172081829065
Polk,IA_Polk,852,2020-02-13,IA,0.008284023668639007
Polk,IA_Polk,852,2020-02-14,IA,0.0
Polk,IA_Polk,854,2020-02-15,IA,0.0023474178403755097
Polk,IA_Polk,858,2020-02-16,IA,0.004683840749414525
Polk,IA_Polk,854,2020-02-17,IA,-0.004662004662004615
Polk,IA_Polk,856,2020-02-18,IA,0.0023419203747072626
Polk,IA_Polk,832,2020-02-19,IA,-0.028037383177570097
Polk,IA_Polk,845,2020-02-20,IA,0.015625
Polk,IA_Polk,831,2020-02-21,IA,-0.016568047337278125
Polk,IA_Polk,816,2020-02-22,IA,-0.018050541516245522
Polk,IA_Polk,828,2020-02-23,IA,0.014705882352941124
Polk,IA_Polk,834,2020-02-24,IA,0.007246376811594235
Polk,IA_Polk,838,2020-02-25,IA,0.004796163069544335
Polk,IA_Polk,844,2020-02-26,IA,0.007159904534606243
Polk,IA_Polk,859,2020-02-27,IA,0.017772511848341166
Polk,IA_Polk,865,2020-02-28,IA,0.006984866123399325
Polk,IA_Polk,873,2020-02-29,IA,0.009248554913294793
Polk,IA_Polk,865,2020-03-01,IA,-0.009163802978235935
Polk,IA_Polk,891,2020-03-02,IA,0.03005780346820819
Polk,IA_Polk,876,2020-03-03,IA,-0.01683501683501687
Polk,IA_Polk,865,2020-03-04,IA,-0.01255707762557079
Polk,IA_Polk,868,2020-03-05,IA,0.003468208092485492
Polk,IA_Polk,857,2020-03-06,IA,-0.012672811059907807
Polk,IA_Polk,865,2020-03-07,IA,0.009334889148191472
Polk,IA_Polk,874,2020-03-08,IA,0.010404624277456698
Polk,IA_Polk,880,2020-03-09,IA,0.006864988558352492
Polk,IA_Polk,885,2020-03-10,IA,0.005681818181818121
Polk,IA_Polk,869,2020-03-11,IA,-0.01807909604519775
Polk,IA_Polk,861,2020-03-12,IA,-0.009205983889528202
Polk,IA_Polk,840,2020-03-13,IA,-0.024390243902439046
Polk,IA_Polk,835,2020-03-14,IA,-0.005952380952380931
Polk,IA_Polk,836,2020-03-15,IA,0.0011976047904191933
Polk,IA_Polk,827,2020-03-16,IA,-0.010765550239234423
Polk,IA_Polk,810,2020-03-17,IA,-0.02055622732769047
Polk,IA_Polk,824,2020-03-18,IA,0.01728395061728394
Polk,IA_Polk,801,2020-03-19,IA,-0.027912621359223344
Polk,IA_Polk,751,2020-03-20,IA,-0.062421972534332126
Polk,IA_Polk,757,2020-03-21,IA,0.007989347536617952
Polk,IA_Polk,751,2020-03-22,IA,-0.00792602377807139
Polk,IA_Polk,745,2020-03-23,IA,-0.007989347536617841
Polk,IA_Polk,726,2020-03-24,IA,-0.025503355704697972
Polk,IA_Polk,689,2020-03-25,IA,-0.05096418732782371
Polk,IA_Polk,677,2020-03-26,IA,-0.01741654571843254
Polk,IA_Polk,643,2020-03-27,IA,-0.05022156573116687
Polk,IA_Polk,631,2020-03-28,IA,-0.018662519440124425
Polk,IA_Polk,635,2020-03-29,IA,0.006339144215530945
Polk,IA_Polk,626,2020-03-30,IA,-0.014173228346456734
Polk,IA_Polk,605,2020-03-31,IA,-0.033546325878594296
Polk,IA_Polk,591,2020-04-01,IA,-0.023140495867768562
Polk,IA_Polk,594,2020-04-02,IA,0.0050761421319796
Polk,IA_Polk,583,2020-04-03,IA,-0.01851851851851849
Polk,IA_Polk,579,2020-04-04,IA,-0.006861063464837058
Polk,IA_Polk,573,2020-04-05,IA,-0.010362694300518172
Polk,IA_Polk,573,2020-04-06,IA,0.0
Polk,IA_Polk,562,2020-04-07,IA,-0.01919720767888311
Polk,IA_Polk,551,2020-04-08,IA,-0.019572953736654797
Polk,IA_Polk,547,2020-04-09,IA,-0.007259528130671544
Polk,IA_Polk,518,2020-04-10,IA,-0.05301645338208405
Polk,IA_Polk,509,2020-04-11,IA,-0.01737451737451734
Polk,IA_Polk,507,2020-04-12,IA,-0.003929273084479323
Polk,IA_Polk,506,2020-04-13,IA,-0.0019723865877712132
Scott,IA_Scott,464,2020-02-11,IA,
Scott,IA_Scott,458,2020-02-12,IA,-0.012931034482758674
Scott,IA_Scott,455,2020-02-13,IA,-0.0065502183406113135
Scott,IA_Scott,435,2020-02-14,IA,-0.04395604395604391
Scott,IA_Scott,433,2020-02-15,IA,-0.0045977011494252595
Scott,IA_Scott,434,2020-02-16,IA,0.002309468822170979
Scott,IA_Scott,439,2020-02-17,IA,0.011520737327188835
Scott,IA_Scott,433,2020-02-18,IA,-0.013667425968109326
Scott,IA_Scott,444,2020-02-19,IA,0.025404157043879882
Scott,IA_Scott,444,2020-02-20,IA,0.0
Scott,IA_Scott,468,2020-02-21,IA,0.054054054054053946
Scott,IA_Scott,462,2020-02-22,IA,-0.012820512820512775
Scott,IA_Scott,471,2020-02-23,IA,0.01948051948051943
Scott,IA_Scott,470,2020-02-24,IA,-0.002123142250530785
Scott,IA_Scott,489,2020-02-25,IA,0.04042553191489362
Scott,IA_Scott,478,2020-02-26,IA,-0.02249488752556239
Scott,IA_Scott,478,2020-02-27,IA,0.0
Scott,IA_Scott,468,2020-02-28,IA,-0.02092050209205021
Scott,IA_Scott,461,2020-02-29,IA,-0.014957264957264904
Scott,IA_Scott,458,2020-03-01,IA,-0.006507592190889366
Scott,IA_Scott,451,2020-03-02,IA,-0.015283842794759805
Scott,IA_Scott,453,2020-03-03,IA,0.0044345898004434225
Scott,IA_Scott,449,2020-03-04,IA,-0.008830022075055233
Scott,IA_Scott,462,2020-03-05,IA,0.028953229398663627
Scott,IA_Scott,446,2020-03-06,IA,-0.03463203463203468
Scott,IA_Scott,449,2020-03-07,IA,0.006726457399103047
Scott,IA_Scott,458,2020-03-08,IA,0.020044543429844186
Scott,IA_Scott,450,2020-03-09,IA,-0.017467248908296984
Scott,IA_Scott,454,2020-03-10,IA,0.008888888888888946
Scott,IA_Scott,455,2020-03-11,IA,0.0022026431718060735
Scott,IA_Scott,449,2020-03-12,IA,-0.01318681318681314
Scott,IA_Scott,441,2020-03-13,IA,-0.017817371937639215
Scott,IA_Scott,429,2020-03-14,IA,-0.027210884353741527
Scott,IA_Scott,447,2020-03-15,IA,0.04195804195804187
Scott,IA_Scott,445,2020-03-16,IA,-0.004474272930648726
Scott,IA_Scott,445,2020-03-17,IA,0.0
Scott,IA_Scott,432,2020-03-18,IA,-0.02921348314606742
Scott,IA_Scott,413,2020-03-19,IA,-0.04398148148148151
Scott,IA_Scott,405,2020-03-20,IA,-0.01937046004842613
Scott,IA_Scott,377,2020-03-21,IA,-0.06913580246913575
Scott,IA_Scott,374,2020-03-22,IA,-0.007957559681697646
Scott,IA_Scott,351,2020-03-23,IA,-0.06149732620320858
Scott,IA_Scott,338,2020-03-24,IA,-0.03703703703703709
Scott,IA_Scott,332,2020-03-25,IA,-0.017751479289940808
Scott,IA_Scott,313,2020-03-26,IA,-0.05722891566265065
Scott,IA_Scott,305,2020-03-27,IA,-0.025559105431309903
Scott,IA_Scott,286,2020-03-28,IA,-0.06229508196721312
Scott,IA_Scott,285,2020-03-29,IA,-0.0034965034965035446
Scott,IA_Scott,287,2020-03-30,IA,0.007017543859649145
Scott,IA_Scott,289,2020-04-01,IA,0.006968641114982521
